Problem name: dC_04
Number of times: 100
Lower value of k: -15.0
Upper value of k: 15.0
Times    b                                                                                  a 
1      002.000   0.155,0.155,0.224,0.217,0.103,0.081,0.273,0.268,0.082,0.127,0.240,0.183,0.294,0.189,0.160,0.024,0.293,0.164,0.114,0.172,0.207,0.128,0.178,0.035,0.066,0.247,0.174,0.036,0.289,0.002
2     -005.702   0.172,0.155,0.127,0.103,0.217,0.081,0.002,0.247,0.082,0.224,0.160,0.183,0.035,0.189,0.240,0.024,0.178,0.164,0.114,0.155,0.207,0.128,0.293,0.294,0.066,0.268,0.174,0.036,0.289,0.273
3     -007.908   0.127,0.155,0.172,0.103,0.217,0.294,0.002,0.247,0.082,0.207,0.178,0.183,0.289,0.189,0.024,0.240,0.160,0.174,0.114,0.066,0.224,0.128,0.293,0.081,0.155,0.268,0.164,0.036,0.035,0.273
4      001.838   0.172,0.178,0.127,0.103,0.217,0.024,0.002,0.247,0.082,0.207,0.155,0.268,0.289,0.081,0.294,0.114,0.128,0.174,0.240,0.066,0.224,0.160,0.293,0.189,0.273,0.183,0.164,0.036,0.035,0.155
5      016.677   0.174,0.183,0.127,0.024,0.217,0.103,0.002,0.247,0.035,0.207,0.155,0.189,0.155,0.081,0.164,0.066,0.128,0.172,0.240,0.114,0.224,0.160,0.293,0.268,0.273,0.178,0.294,0.036,0.082,0.289
6      027.676   0.294,0.103,0.127,0.024,0.217,0.183,0.002,0.293,0.273,0.207,0.155,0.189,0.268,0.081,0.164,0.114,0.128,0.172,0.289,0.066,0.224,0.082,0.247,0.155,0.035,0.178,0.174,0.036,0.160,0.240
7      015.918   0.174,0.103,0.127,0.024,0.217,0.183,0.247,0.293,0.160,0.207,0.289,0.081,0.268,0.189,0.082,0.114,0.128,0.172,0.155,0.155,0.224,0.164,0.002,0.066,0.178,0.035,0.294,0.036,0.273,0.240
8      007.800   0.155,0.066,0.002,0.189,0.082,0.183,0.247,0.293,0.160,0.081,0.128,0.207,0.268,0.024,0.217,0.114,0.289,0.172,0.174,0.155,0.035,0.164,0.127,0.103,0.178,0.224,0.294,0.036,0.273,0.240
9      000.805   0.268,0.189,0.002,0.066,0.082,0.289,0.164,0.207,0.160,0.081,0.155,0.293,0.155,0.178,0.217,0.127,0.183,0.172,0.174,0.128,0.035,0.247,0.114,0.103,0.024,0.224,0.294,0.036,0.273,0.240
10    -007.887   0.268,0.189,0.002,0.224,0.082,0.294,0.164,0.128,0.127,0.081,0.155,0.183,0.155,0.036,0.174,0.160,0.293,0.172,0.217,0.207,0.035,0.247,0.273,0.103,0.024,0.066,0.289,0.178,0.114,0.240
