Problem name: dC_01
Number of times: 100
Lower value of k: -15.0
Upper value of k: 15.0
Times    b                                                                                  a 
1      002.000   0.230,0.233,0.087,0.097,0.163,0.208,0.155,0.052,0.158,0.084,0.241,0.226,0.100,0.251,0.245,0.052,0.060,0.070,0.249,0.213,0.160,0.050,0.216,0.023,0.289,0.126,0.206,0.308,0.255,0.097
2      000.362   0.208,0.233,0.060,0.241,0.251,0.230,0.155,0.052,0.158,0.084,0.097,0.213,0.100,0.163,0.245,0.052,0.087,0.070,0.249,0.226,0.216,0.050,0.160,0.206,0.126,0.289,0.023,0.308,0.255,0.097
3     -004.414   0.208,0.233,0.060,0.241,0.206,0.023,0.255,0.050,0.158,0.084,0.163,0.213,0.100,0.097,0.245,0.289,0.087,0.070,0.160,0.226,0.308,0.052,0.249,0.251,0.126,0.052,0.230,0.216,0.155,0.097
4     -015.206   0.208,0.233,0.060,0.052,0.155,0.023,0.255,0.097,0.158,0.084,0.126,0.213,0.226,0.050,0.230,0.289,0.308,0.070,0.160,0.100,0.087,0.251,0.249,0.052,0.163,0.241,0.245,0.216,0.206,0.097
5     -006.712   0.208,0.233,0.216,0.084,0.241,0.087,0.126,0.308,0.158,0.052,0.255,0.226,0.213,0.050,0.230,0.289,0.097,0.070,0.206,0.100,0.023,0.251,0.249,0.052,0.163,0.155,0.245,0.060,0.160,0.097
6     -004.806   0.097,0.233,0.251,0.289,0.241,0.097,0.126,0.060,0.158,0.230,0.255,0.213,0.226,0.050,0.052,0.084,0.208,0.070,0.163,0.100,0.023,0.216,0.249,0.052,0.206,0.155,0.245,0.308,0.160,0.087
7     -006.404   0.097,0.233,0.097,0.216,0.241,0.251,0.160,0.060,0.084,0.230,0.255,0.213,0.226,0.050,0.052,0.158,0.155,0.100,0.052,0.070,0.087,0.289,0.249,0.163,0.206,0.208,0.245,0.308,0.126,0.023
8      003.616   0.249,0.233,0.251,0.216,0.255,0.097,0.289,0.023,0.087,0.050,0.241,0.213,0.245,0.230,0.052,0.158,0.155,0.100,0.052,0.070,0.084,0.160,0.097,0.163,0.206,0.208,0.226,0.308,0.126,0.060
9     -010.021   0.249,0.213,0.097,0.052,0.160,0.097,0.289,0.023,0.087,0.050,0.241,0.233,0.163,0.208,0.216,0.060,0.155,0.084,0.052,0.070,0.100,0.255,0.251,0.245,0.206,0.230,0.226,0.308,0.126,0.158
10    -006.342   0.158,0.213,0.233,0.052,0.241,0.097,0.289,0.230,0.087,0.050,0.160,0.097,0.163,0.060,0.100,0.208,0.052,0.084,0.155,0.070,0.216,0.245,0.251,0.255,0.206,0.023,0.226,0.308,0.126,0.249
11    -004.245   0.226,0.213,0.233,0.052,0.050,0.245,0.251,0.230,0.160,0.241,0.087,0.097,0.249,0.070,0.100,0.208,0.052,0.206,0.155,0.060,0.216,0.097,0.289,0.255,0.084,0.023,0.158,0.308,0.126,0.163
